gene	ontology	GO_id	GO_name
fig|411483.3.peg.2|FAEPRAA2165_00002	MF	GO:0003796	lysozyme activity
fig|411483.3.peg.2|FAEPRAA2165_00002	BP	GO:0016998	cell wall macromolecule catabolic process
fig|411483.3.peg.3|FAEPRAA2165_00003	CC	GO:0016021	integral component of membrane
fig|411483.3.peg.4|FAEPRAA2165_00004	MF	GO:0016491	oxidoreductase activity
fig|411483.3.peg.4|FAEPRAA2165_00004	BP	GO:0055114	oxidation-reduction process
fig|411483.3.peg.5|FAEPRAA2165_00005	BP	GO:0006449	regulation of translational termination
fig|411483.3.peg.5|FAEPRAA2165_00005	MF	GO:0016149	translation release factor activity, codon specific
fig|411483.3.peg.5|FAEPRAA2165_00005	CC	GO:0005737	cytoplasm
fig|411483.3.peg.6|FAEPRAA2165_00007	MF	GO:0008168	methyltransferase activity
fig|411483.3.peg.6|FAEPRAA2165_00007	BP	GO:0032259	methylation
fig|411483.3.peg.7|FAEPRAA2165_00008	MF	GO:0004252	serine-type endopeptidase activity
fig|411483.3.peg.7|FAEPRAA2165_00008	BP	GO:0006508	proteolysis
fig|411483.3.peg.7|FAEPRAA2165_00008	CC	GO:0016021	integral component of membrane
fig|411483.3.peg.8|FAEPRAA2165_00010	MF	GO:0004553	hydrolase activity, hydrolyzing O-glycosyl compounds
fig|411483.3.peg.8|FAEPRAA2165_00010	BP	GO:0005975	carbohydrate metabolic process
fig|411483.3.peg.8|FAEPRAA2165_00010	CC	GO:0016021	integral component of membrane
fig|411483.3.peg.9|FAEPRAA2165_00011	MF	GO:0005524	ATP binding
fig|411483.3.peg.10|FAEPRAA2165_00012	MF	GO:0003677	DNA binding
fig|411483.3.peg.11|FAEPRAA2165_00013	MF	GO:0004665	prephenate dehydrogenase (NADP+) activity
fig|411483.3.peg.11|FAEPRAA2165_00013	BP	GO:0006571	tyrosine biosynthetic process
fig|411483.3.peg.12|FAEPRAA2165_00014	MF	GO:0003866	3-phosphoshikimate 1-carboxyvinyltransferase activity
fig|411483.3.peg.12|FAEPRAA2165_00014	BP	GO:0009423	chorismate biosynthetic process
fig|411483.3.peg.12|FAEPRAA2165_00014	CC	GO:0005737	cytoplasm
fig|411483.3.peg.13|FAEPRAA2165_00015	MF	GO:0016832	aldehyde-lyase activity
fig|411483.3.peg.13|FAEPRAA2165_00015	BP	GO:0009073	aromatic amino acid family biosynthetic process
fig|411483.3.peg.14|FAEPRAA2165_00016	MF	GO:0003855	3-dehydroquinate dehydratase activity
fig|411483.3.peg.14|FAEPRAA2165_00016	BP	GO:0009423	chorismate biosynthetic process
fig|411483.3.peg.14|FAEPRAA2165_00016	CC	GO:0016021	integral component of membrane
fig|411483.3.peg.15|FAEPRAA2165_00017	MF	GO:0004765	shikimate kinase activity
fig|411483.3.peg.15|FAEPRAA2165_00017	BP	GO:0009423	chorismate biosynthetic process
fig|411483.3.peg.15|FAEPRAA2165_00017	CC	GO:0005737	cytoplasm
fig|411483.3.peg.16|FAEPRAA2165_00018	MF	GO:0004107	chorismate synthase activity
fig|411483.3.peg.16|FAEPRAA2165_00018	BP	GO:0009423	chorismate biosynthetic process
fig|411483.3.peg.17|FAEPRAA2165_00019	MF	GO:0003856	3-dehydroquinate synthase activity
fig|411483.3.peg.17|FAEPRAA2165_00019	BP	GO:0009073	aromatic amino acid family biosynthetic process
fig|411483.3.peg.17|FAEPRAA2165_00019	CC	GO:0005737	cytoplasm
fig|411483.3.peg.18|FAEPRAA2165_00020	MF	GO:0004664	prephenate dehydratase activity
fig|411483.3.peg.18|FAEPRAA2165_00020	BP	GO:1902223	erythrose 4-phosphate/phosphoenolpyruvate family amino acid biosynthetic process
fig|411483.3.peg.39|FAEPRAA2165_00022	CC	GO:0016021	integral component of membrane
fig|411483.3.peg.40|FAEPRAA2165_00023	MF	GO:0003841	1-acylglycerol-3-phosphate O-acyltransferase activity
fig|411483.3.peg.40|FAEPRAA2165_00023	BP	GO:0008654	phospholipid biosynthetic process
fig|411483.3.peg.40|FAEPRAA2165_00023	CC	GO:0016020	membrane
fig|411483.3.peg.41|FAEPRAA2165_00024	CC	GO:0016021	integral component of membrane
fig|411483.3.peg.43|FAEPRAA2165_00026	MF	GO:0016301	kinase activity
fig|411483.3.peg.43|FAEPRAA2165_00026	BP	GO:0016310	phosphorylation
fig|411483.3.peg.44|FAEPRAA2165_00027	BP	GO:0006855	drug transmembrane transport
fig|411483.3.peg.44|FAEPRAA2165_00027	MF	GO:0015238	drug transmembrane transporter activity
fig|411483.3.peg.44|FAEPRAA2165_00027	CC	GO:0016021	integral component of membrane
fig|411483.3.peg.45|FAEPRAA2165_00028	CC	GO:0016021	integral component of membrane
fig|411483.3.peg.46|FAEPRAA2165_00029	MF	GO:0016491	oxidoreductase activity
fig|411483.3.peg.46|FAEPRAA2165_00029	BP	GO:0055114	oxidation-reduction process
fig|411483.3.peg.46|FAEPRAA2165_00029	CC	GO:0016021	integral component of membrane
fig|411483.3.peg.48|FAEPRAA2165_00030	MF	GO:0003700	DNA-binding transcription factor activity
fig|411483.3.peg.48|FAEPRAA2165_00030	BP	GO:1901135	carbohydrate derivative metabolic process
fig|411483.3.peg.49|FAEPRAA2165_00031	MF	GO:0030170	pyridoxal phosphate binding
fig|411483.3.peg.49|FAEPRAA2165_00031	BP	GO:0009058	biosynthetic process
fig|411483.3.peg.50|FAEPRAA2165_00033	MF	GO:0008661	1-deoxy-D-xylulose-5-phosphate synthase activity
fig|411483.3.peg.50|FAEPRAA2165_00033	CC	GO:0016021	integral component of membrane
fig|411483.3.peg.51|FAEPRAA2165_00034	MF	GO:0004802	transketolase activity
fig|411483.3.peg.53|FAEPRAA2165_00035	CC	GO:0016021	integral component of membrane
fig|411483.3.peg.54|FAEPRAA2165_00036	MF	GO:0005215	transporter activity
fig|411483.3.peg.54|FAEPRAA2165_00036	CC	GO:0016021	integral component of membrane
fig|411483.3.peg.56|FAEPRAA2165_00041	BP	GO:0015826	threonine transport
fig|411483.3.peg.56|FAEPRAA2165_00041	MF	GO:0015171	amino acid transmembrane transporter activity
fig|411483.3.peg.56|FAEPRAA2165_00041	CC	GO:0005886	plasma membrane
fig|411483.3.peg.57|FAEPRAA2165_00042	CC	GO:0016021	integral component of membrane
fig|411483.3.peg.58|FAEPRAA2165_00043	MF	GO:0016855	racemase and epimerase activity, acting on amino acids and derivatives
fig|411483.3.peg.58|FAEPRAA2165_00043	BP	GO:0009063	cellular amino acid catabolic process
fig|411483.3.peg.59|FAEPRAA2165_00044	MF	GO:0016805	dipeptidase activity
fig|411483.3.peg.59|FAEPRAA2165_00044	BP	GO:0006508	proteolysis
fig|411483.3.peg.62|FAEPRAA2165_00050	MF	GO:0003677	DNA binding
fig|411483.3.peg.65|FAEPRAA2165_00053	BP	GO:0009291	unidirectional conjugation
fig|411483.3.peg.65|FAEPRAA2165_00053	CC	GO:0016020	membrane
fig|411483.3.peg.67|FAEPRAA2165_00055	CC	GO:0016021	integral component of membrane
fig|411483.3.peg.69|FAEPRAA2165_00058	MF	GO:0016787	hydrolase activity
fig|411483.3.peg.70|FAEPRAA2165_00059	MF	GO:0015667	site-specific DNA-methyltransferase (cytosine-N4-specific) activity
fig|411483.3.peg.70|FAEPRAA2165_00059	BP	GO:0090124	N-4 methylation of cytosine
fig|411483.3.peg.71|FAEPRAA2165_00060	CC	GO:0016021	integral component of membrane
fig|411483.3.peg.73|FAEPRAA2165_00062	CC	GO:0016021	integral component of membrane
fig|411483.3.peg.74|FAEPRAA2165_00063	MF	GO:0003917	DNA topoisomerase type I activity
fig|411483.3.peg.74|FAEPRAA2165_00063	BP	GO:0006265	DNA topological change
fig|411483.3.peg.75|FAEPRAA2165_00064	MF	GO:0000150	recombinase activity
fig|411483.3.peg.75|FAEPRAA2165_00064	BP	GO:0006310	DNA recombination
fig|411483.3.peg.78|FAEPRAA2165_00068	CC	GO:0016021	integral component of membrane
fig|411483.3.peg.79|FAEPRAA2165_00070	MF	GO:0016740	transferase activity
