gene	ontology	GO_id	GO_name
fig|1033731.3.peg.1	MF	GO:0008236	serine-type peptidase activity
fig|1033731.3.peg.1	BP	GO:0006508	proteolysis
fig|1033731.3.peg.8	BP	GO:0045454	cell redox homeostasis
fig|1033731.3.peg.8	MF	GO:0016209	antioxidant activity
fig|1033731.3.peg.8	CC	GO:0005623	cell
fig|1033731.3.peg.10	CC	GO:0009279	cell outer membrane
fig|1033731.3.peg.10	MF	GO:0004181	metallocarboxypeptidase activity
fig|1033731.3.peg.10	BP	GO:0016485	protein processing
fig|1033731.3.peg.13	MF	GO:0070677	rRNA (cytosine-2-O-)-methyltransferase activity	3.7455369852643843	0.585711220562	1
fig|1033731.3.peg.13	BP	0000453	enzyme-directed rRNA 2-O-methylation
fig|1033731.3.peg.13	CC	GO:0005737	cytoplasm
fig|1033731.3.peg.14	CC	GO:0016021	integral component of membrane
fig|1033731.3.peg.15	MF	GO:0016746	transferase activity, transferring acyl groups
fig|1033731.3.peg.15	CC	GO:0016021	integral component of membrane
fig|1033731.3.peg.16	MF	GO:0016740	transferase activity
fig|1033731.3.peg.16	CC	GO:0016021	integral component of membrane
fig|1033731.3.peg.17	MF	GO:0043565	sequence-specific DNA binding
fig|1033731.3.peg.17	BP	GO:0006355	regulation of transcription, DNA-templated
fig|1033731.3.peg.18	MF	GO:0004819	glutamine-tRNA ligase activity
fig|1033731.3.peg.18	BP	GO:0006425	glutaminyl-tRNA aminoacylation
fig|1033731.3.peg.18	CC	GO:0005737	cytoplasm
fig|1033731.3.peg.20	MF	GO:0008173	RNA methyltransferase activity
fig|1033731.3.peg.20	BP	GO:0001510	RNA methylation
fig|1033731.3.peg.162	MF	GO:0003697	single-stranded DNA binding
fig|1033731.3.peg.162	BP	GO:0009432	SOS response
fig|1033731.3.peg.162	CC	GO:0005737	cytoplasm
fig|1033731.3.peg.163	MF	GO:0016209	antioxidant activity
fig|1033731.3.peg.163	BP	GO:0098869	cellular oxidant detoxification
fig|1033731.3.peg.163	CC	GO:0005623	cell
fig|1033731.3.peg.165	MF	GO:0016740	transferase activity
fig|1033731.3.peg.165	CC	GO:0005840	ribosome
fig|1033731.3.peg.166	MF	GO:0016853	isomerase activity
fig|1033731.3.peg.167	MF	GO:0003700	DNA-binding transcription factor activity
fig|1033731.3.peg.167	BP	GO:0006355	regulation of transcription, DNA-templated
fig|1033731.3.peg.168	CC	GO:0016021	integral component of membrane
fig|1033731.3.peg.169	MF	GO:0003688	DNA replication origin binding
fig|1033731.3.peg.169	BP	GO:0006275	regulation of DNA replication
fig|1033731.3.peg.169	CC	GO:0005737	cytoplasm
fig|1033731.3.peg.171	MF	GO:0016868	intramolecular transferase activity, phosphotransferases
fig|1033731.3.peg.171	BP	GO:0005975	carbohydrate metabolic process
fig|1033731.3.peg.172	MF	GO:0016787	hydrolase activity
fig|1033731.3.peg.172	BP	GO:0000272	polysaccharide catabolic process
fig|1033731.3.peg.172	CC	GO:0016021	integral component of membrane
fig|1033731.3.peg.173	MF	GO:0004561	alpha-N-acetylglucosaminidase activity
fig|1033731.3.peg.173	BP	GO:0008152	metabolic process
fig|1033731.3.peg.173	CC	GO:0016021	integral component of membrane
fig|1033731.3.peg.174	CC	GO:0016021	integral component of membrane
fig|1033731.3.peg.174	MF	GO:0016746	transferase activity, transferring acyl groups
fig|1033731.3.peg.176	CC	GO:0009279	cell outer membrane
fig|1033731.3.peg.177	CC	GO:0016021	integral component of membrane
fig|1033731.3.peg.178	MF	GO:0016987	sigma factor activity
fig|1033731.3.peg.178	BP	GO:2000142	regulation of DNA-templated transcription, initiation
fig|1033731.3.peg.181	MF	GO:0016787	hydrolase activity
fig|1033731.3.peg.182	MF	GO:0008171	O-methyltransferase activity
fig|1033731.3.peg.182	BP	GO:0032259	methylation
fig|1033731.3.peg.183	BP	GO:0006541	glutamine metabolic process
fig|1033731.3.peg.183	MF	GO:0016798	hydrolase activity, acting on glycosyl bonds
fig|1033731.3.peg.183	CC	GO:0016021	integral component of membrane
fig|1033731.3.peg.184	MF	GO:0046872	metal ion binding
fig|1033731.3.peg.184	BP	GO:0006508	proteolysis
fig|1033731.3.peg.185	CC	GO:0009380	excinuclease repair complex
fig|1033731.3.peg.185	BP	GO:0006289	nucleotide-excision repair
fig|1033731.3.peg.185	MF	GO:0004518	nuclease activity
fig|1033731.3.peg.187	MF	GO:0008236	serine-type peptidase activity
fig|1033731.3.peg.187	BP	GO:0006508	proteolysis
fig|1033731.3.peg.187	CC	GO:0016021	integral component of membrane
fig|1033731.3.peg.188	MF	GO:0008839	4-hydroxy-tetrahydrodipicolinate reductase
fig|1033731.3.peg.188	BP	GO:0019877	diaminopimelate biosynthetic process
fig|1033731.3.peg.188	CC	GO:0005737	cytoplasm
fig|1033731.3.peg.189	MF	GO:0106029	tRNA pseudouridine synthase activity
fig|1033731.3.peg.189	BP	GO:0031119	tRNA pseudouridine synthesis
fig|1033731.3.peg.190	CC	GO:0016021	integral component of membrane
fig|1033731.3.peg.191	MF	GO:0004148	dihydrolipoyl dehydrogenase activity
fig|1033731.3.peg.191	BP	GO:0045454	cell redox homeostasis
fig|1033731.3.peg.191	CC	GO:0005623	cell
fig|1033731.3.peg.192	MF	GO:0016805	dipeptidase activity
fig|1033731.3.peg.192	BP	GO:0006508	proteolysis
fig|1033731.3.peg.192	CC	GO:0016021	integral component of membrane
fig|1033731.3.peg.194	MF	GO:0030170	pyridoxal phosphate binding
fig|1033731.3.peg.195	MF	GO:0004735	pyrroline-5-carboxylate reductase activity
fig|1033731.3.peg.195	BP	GO:0055129	L-proline biosynthetic process
fig|1033731.3.peg.195	CC	GO:0005737	cytoplasm
fig|1033731.3.peg.196	MF	GO:0016787	hydrolase activity
fig|1033731.3.peg.198	MF	GO:0008716	D-alanine-D-alanine ligase activity
fig|1033731.3.peg.198	BP	GO:0009252	peptidoglycan biosynthetic process
fig|1033731.3.peg.198	CC	GO:0005737	cytoplasm
fig|1033731.3.peg.199	MF	GO:0004515	nicotinate-nucleotide adenylyltransferase activity
fig|1033731.3.peg.199	BP	GO:0009435	NAD biosynthetic process
fig|1033731.3.peg.200	MF	GO:0004385	guanylate kinase activity
fig|1033731.3.peg.200	BP	GO:0046710	GDP metabolic process
fig|1033731.3.peg.200	CC	GO:0005737	cytoplasm
fig|1033731.3.peg.202	MF	GO:0004648	O-phospho-L-serine:2-oxoglutarate aminotransferase activity
fig|1033731.3.peg.202	BP	GO:0006564	L-serine biosynthetic process
fig|1033731.3.peg.202	CC	GO:0005737	cytoplasm
fig|1033731.3.peg.203	MF	GO:0051287	NAD binding
fig|1033731.3.peg.203	BP	GO:0055114	oxidation-reduction process
fig|1033731.3.peg.206	MF	GO:0047553	2-oxoglutarate synthase activity
fig|1033731.3.peg.206	BP	GO:0055114	oxidation-reduction process
fig|1033731.3.peg.207	MF	GO:0016491	oxidoreductase activity
fig|1033731.3.peg.207	BP	GO:0055114	oxidation-reduction process
fig|1033731.3.peg.208	MF	GO:0030976	thiamine pyrophosphate binding
fig|1033731.3.peg.208	BP	GO:0055114	oxidation-reduction process
fig|1033731.3.peg.209	MF	GO:0016903	oxidoreductase activity, acting on the aldehyde or oxo group of donors
fig|1033731.3.peg.209	BP	GO:0055114	oxidation-reduction process
fig|1033731.3.peg.211	MF	GO:0051920	peroxiredoxin activity
fig|1033731.3.peg.211	BP	GO:0098869	cellular oxidant detoxification
fig|1033731.3.peg.211	CC	GO:0005737	cytoplasm
fig|1033731.3.peg.212	MF	GO:0008484	sulfuric ester hydrolase activity
fig|1033731.3.peg.212	CC	GO:0016021	integral component of membrane
fig|1033731.3.peg.213	MF	GO:0004479	methionyl-tRNA formyltransferase activity
fig|1033731.3.peg.213	BP	GO:0071951	conversion of methionyl-tRNA to N-formyl-methionyl-tRNA
fig|1033731.3.peg.214	MF	GO:0003935	GTP cyclohydrolase II activity
fig|1033731.3.peg.214	BP	GO:0009231	riboflavin biosynthetic process
fig|1033731.3.peg.215	CC	GO:0016021	integral component of membrane
fig|1033731.3.peg.216	CC	GO:0043190	ATP-binding cassette (ABC) transporter complex
fig|1033731.3.peg.216	MF	GO:0042626	ATPase activity, coupled to transmembrane movement of substances
fig|1033731.3.peg.216	BP	GO:0055085	transmembrane transport
fig|1033731.3.peg.217	BP	GO:0006400	tRNA modification
fig|1033731.3.peg.217	MF	GO:0051539	4 iron, 4 sulfur cluster binding
